D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-19,20:45,Serie A,Matchweek 1,Sat,Away,W,4,1,Genoa,1.0,0.2,68.0,33045,Cristiano Biraghi,4-2-3-1,Giovanni Ayroldi,Match Report,0
2023-08-24,19:00,Conf Lg,Play-off round,Thu,Away,L,0,1,at Rapid Wien,0.0,0.0,0.0,23000,Cristiano Biraghi,4-3-3,Igor Pajač,Match Report,Leg 1 of 2
2023-08-27,18:30,Serie A,Matchweek 2,Sun,Home,D,2,2,Lecce,1.3,0.3,59.0,34604,Giacomo Bonaventura,4-2-3-1,Maria Sole Ferrieri Caputi,Match Report,0
2023-08-31,20:00,Conf Lg,Play-off round,Thu,Home,W,2,0,at Rapid Wien,0.0,0.0,0.0,24135,Cristiano Biraghi,4-3-3,Novak Simović,Match Report,Leg 2 of 2; Fiorentina won
2023-09-03,18:30,Serie A,Matchweek 3,Sun,Away,L,0,4,Inter,0.4,3.7,60.0,72739,Cristiano Biraghi,4-2-3-1,Matteo Marchetti,Match Report,0
2023-09-17,18:00,Serie A,Matchweek 4,Sun,Home,W,3,2,Atalanta,1.1,0.7,57.0,32100,Giacomo Bonaventura,4-2-3-1,Luca Pairetto,Match Report,0
2023-09-21,18:45,Conf Lg,Group stage,Thu,Away,D,2,2,be Genk,1.4,1.6,49.0,11243,Cristiano Biraghi,4-3-3,Stéphanie Frappart,Match Report,0
2023-09-24,15:00,Serie A,Matchweek 5,Sun,Away,W,2,0,Udinese,0.5,2.2,51.0,21229,Cristiano Biraghi,4-2-3-1,Daniele Chiffi,Match Report,0
2023-09-28,18:30,Serie A,Matchweek 6,Thu,Away,D,1,1,Frosinone,1.4,0.7,48.0,14755,Cristiano Biraghi,4-2-3-1,Francesco Fourneau,Match Report,0
2023-10-02,20:45,Serie A,Matchweek 7,Mon,Home,W,3,0,Cagliari,1.2,0.8,60.0,27309,Giacomo Bonaventura,4-2-3-1,Marco Di Bello,Match Report,0
2023-10-05,21:00,Conf Lg,Group stage,Thu,Home,D,2,2,hu Ferencváros,2.4,1.4,59.0,20367,Cristiano Biraghi,4-2-3-1,Daniel Schlager,Match Report,0
2023-10-08,20:45,Serie A,Matchweek 8,Sun,Away,W,3,1,Napoli,2.1,1.8,46.0,45000,Giacomo Bonaventura,4-2-3-1,Federico La Penna,Match Report,0
2023-10-23,20:45,Serie A,Matchweek 9,Mon,Home,L,0,2,Empoli,1.0,1.5,71.0,43147,Giacomo Bonaventura,4-2-3-1,Federico Dionisi,Match Report,0
2023-10-26,21:00,Conf Lg,Group stage,Thu,Home,W,6,0,rs Čukarički,2.3,0.3,75.0,15357,Lucas Martínez Quarta,4-2-3-1,Chrysovalantis Theouli,Match Report,0
2023-10-30,20:45,Serie A,Matchweek 10,Mon,Away,L,0,1,Lazio,0.4,1.9,52.0,35000,Cristiano Biraghi,4-2-3-1,Matteo Marcenaro,Match Report,0
2023-11-05,20:45,Serie A,Matchweek 11,Sun,Home,L,0,1,Juventus,0.7,0.7,68.0,38225,Cristiano Biraghi,4-2-3-1,Daniele Chiffi,Match Report,0
2023-11-09,18:45,Conf Lg,Group stage,Thu,Away,W,1,0,rs Čukarički,1.3,0.7,68.0,3402,Cristiano Biraghi,4-3-3,Robert Schröder,Match Report,0
2023-11-12,15:00,Serie A,Matchweek 12,Sun,Home,W,2,1,Bologna,1.4,1.8,39.0,29750,Cristiano Biraghi,4-2-3-1,Fabio Maresca,Match Report,0
2023-11-25,20:45,Serie A,Matchweek 13,Sat,Away,L,0,1,Milan,1.8,1.8,58.0,73074,Cristiano Biraghi,4-2-3-1,Marco Di Bello,Match Report,0
2023-11-30,21:00,Conf Lg,Group stage,Thu,Home,W,2,1,be Genk,2.4,0.5,52.0,16666,Cristiano Biraghi,4-3-3,Joey Kooij,Match Report,0
2023-12-03,15:00,Serie A,Matchweek 14,Sun,Home,W,3,0,Salernitana,2.5,0.8,57.0,26286,Cristiano Biraghi,4-2-3-1,Paride Tremolada,Match Report,0
2023-12-06,21:00,Coppa Italia,Round of 16,Wed,Home,D,2 (4),2 (1),Parma,0.0,0.0,66.0,23113,Nikola Milenković,4-2-3-1,Livio Marinelli,Match Report,Fiorentina won on penalty kicks following extra time
2023-12-10,20:45,Serie A,Matchweek 15,Sun,Away,D,1,1,Roma,1.5,0.7,65.0,60932,Cristiano Biraghi,4-2-3-1,Antonio Rapuano,Match Report,0
2023-12-14,18:45,Conf Lg,Group stage,Thu,Away,D,1,1,hu Ferencváros,1.2,0.8,62.0,20657,Nikola Milenković,4-2-3-1,Luís Godinho,Match Report,0
2023-12-17,15:00,Serie A,Matchweek 16,Sun,Home,W,1,0,Hellas Verona,0.5,2.5,65.0,26311,Cristiano Biraghi,4-2-3-1,Maria Sole Ferrieri Caputi,Match Report,0
