D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-12,21:30,La Liga,Matchweek 1,Sat,Away,W,2,0,Athletic Club,0.9,0.4,54,48927,Dani Carvajal,4-1-2-1-2◆,Jesús Gil,Match Report,0
2023-08-19,19:30,La Liga,Matchweek 2,Sat,Away,W,3,1,Almería,2.0,1.3,57,17561,Dani Carvajal,4-3-1-2,José Sánchez,Match Report,0
2023-08-25,21:30,La Liga,Matchweek 3,Fri,Away,W,1,0,Celta Vigo,1.4,1.2,63,23057,Dani Carvajal,4-1-2-1-2◆,Isidro Díaz de Mera,Match Report,0
2023-09-02,16:15,La Liga,Matchweek 4,Sat,Home,W,2,1,Getafe,2.8,0.4,76,66747,Luka Modrić,4-3-1-2,Mario Melero,Match Report,0
2023-09-17,21:00,La Liga,Matchweek 5,Sun,Home,W,2,1,Real Sociedad,2.0,1.6,52,70092,Dani Carvajal,4-1-2-1-2◆,César Soto,Match Report,0
2023-09-20,18:45,Champions Lg,Group stage,Wed,Home,W,1,0,de Union Berlin,3.7,0.2,75,65207,Nacho,4-3-1-2,Espen Eskås,Match Report,0
2023-09-24,21:00,La Liga,Matchweek 6,Sun,Away,L,1,3,Atlético Madrid,1.0,1.4,63,69082,Luka Modrić,4-1-2-1-2◆,Javier Alberola,Match Report,0
2023-09-27,19:00,La Liga,Matchweek 7,Wed,Home,W,2,0,Las Palmas,1.7,0.7,48,65017,Nacho,4-3-1-2,José Luis Munuera,Match Report,0
2023-09-30,18:30,La Liga,Matchweek 8,Sat,Away,W,3,0,Girona,2.3,1.6,48,14184,Nacho,4-3-1-2,Juan Pulido,Match Report,0
2023-10-03,21:00,Champions Lg,Group stage,Tue,Away,W,3,2,it Napoli,1.4,1.9,50,51649,Nacho,4-3-1-2,Clément Turpin,Match Report,0
2023-10-07,16:15,La Liga,Matchweek 9,Sat,Home,W,4,0,Osasuna,3.2,0.5,67,70864,Luka Modrić,4-3-1-2,Guillermo Cuadra,Match Report,0
2023-10-21,18:30,La Liga,Matchweek 10,Sat,Away,D,1,1,Sevilla,1.6,1.5,51,41212,Dani Carvajal,4-1-2-1-2◆,Ricardo de Burgos,Match Report,0
2023-10-24,20:00,Champions Lg,Group stage,Tue,Away,W,2,1,pt Braga,0.9,1.5,52,29820,Nacho,4-3-1-2,Michael Oliver,Match Report,0
2023-10-28,16:15,La Liga,Matchweek 11,Sat,Away,W,2,1,Barcelona,1.1,1.5,47,50112,Dani Carvajal,4-1-3-2,Jesús Gil,Match Report,0
2023-11-05,21:00,La Liga,Matchweek 12,Sun,Home,D,0,0,Rayo Vallecano,2.2,0.1,63,70220,Luka Modrić,4-3-1-2,Juan Martínez,Match Report,0
2023-11-08,21:00,Champions Lg,Group stage,Wed,Home,W,3,0,pt Braga,3.2,1.4,48,68509,Nacho,4-3-1-2,Halil Umut Meler,Match Report,0
2023-11-11,21:00,La Liga,Matchweek 13,Sat,Home,W,5,1,Valencia,1.7,1.7,56,72475,Nacho,4-4-2,José Sánchez,Match Report,0
2023-11-26,18:30,La Liga,Matchweek 14,Sun,Away,W,3,0,Cádiz,1.6,1.2,61,20325,Nacho,4-2-2-2,Guillermo Cuadra,Match Report,0
2023-11-29,21:00,Champions Lg,Group stage,Wed,Home,W,4,2,it Napoli,2.8,1.4,53,73562,Dani Carvajal,4-2-2-2,François Letexier,Match Report,0
2023-12-02,18:30,La Liga,Matchweek 15,Sat,Home,W,2,0,Granada,1.8,0.1,71,70685,Dani Carvajal,4-4-2,Pablo González,Match Report,0
2023-12-09,16:15,La Liga,Matchweek 16,Sat,Away,D,1,1,Betis,1.0,1.3,63,52756,Luka Modrić,4-2-3-1,César Soto,Match Report,0
2023-12-12,21:00,Champions Lg,Group stage,Tue,Away,W,3,2,de Union Berlin,2.9,1.1,74,73420,Nacho,4-2-2-2,Rade Obrenović,Match Report,0
2023-12-17,21:00,La Liga,Matchweek 17,Sun,Home,W,4,1,Villarreal,2.3,0.8,60,70500,Luka Modrić,4-4-2,Jorge Figueroa,Match Report,0
2023-12-21,21:30,La Liga,Matchweek 18,Thu,Away,W,1,0,Alavés,0.6,0.6,60,19275,Nacho,4-3-1-2,Isidro Díaz de Mera,Match Report,0
2024-01-03,19:15,La Liga,Matchweek 19,Wed,Home,W,1,0,Mallorca,1.7,0.6,67,72394,Luka Modrić,4-2-2-2,Alejandro Muñíz,Match Report,0
2024-01-06,21:30,Copa del Rey,Round of 32,Sat,Away,W,3,1,Arandina,0.0,0.0,78,10000,Nacho,4-2-3-1,Víctor García,Match Report,0
2024-01-10,22:00,Supercopa de España,Semi-finals,Wed,Home,W,5,3,Atlético Madrid,0.0,0.0,56,25000,Nacho,4-3-1-2,Alberola Rojas,Match Report,Required Extra Time
2024-01-14,22:00,Supercopa de España,Final,Sun,Home,W,4,1,Barcelona,0.0,0.0,43,23977,Nacho,4-3-1-2,Juan Martínez,Match Report,0
2024-01-18,21:30,Copa del Rey,Round of 16,Thu,Away,L,2,4,Atlético Madrid,0.0,0.0,59,67623,Nacho,4-3-1-2,Guillermo Cuadra,Match Report,Required Extra Time
2024-01-21,16:15,La Liga,Matchweek 21,Sun,Home,W,3,2,Almería,2.2,0.9,73,72044,Nacho,4-3-1-2,Francisco Hernández,Match Report,0
2024-01-27,15:15,La Liga,Matchweek 22,Sat,Away,W,2,1,Las Palmas,2.3,0.7,47,32037,Nacho,4-3-1-2,César Soto,Match Report,0
2024-02-01,21:00,La Liga,Matchweek 20,Thu,Away,W,2,0,Getafe,2.0,0.8,58,15264,Nacho,4-3-1-2,Ricardo de Burgos,Match Report,0
2024-02-04,21:00,La Liga,Matchweek 23,Sun,Home,D,1,1,Atlético Madrid,1.9,1.1,54,76732,Nacho,4-3-1-2,José Sánchez,Match Report,0
2024-02-10,18:30,La Liga,Matchweek 24,Sat,Home,W,4,0,Girona,3.2,0.3,53,76585,Dani Carvajal,4-3-1-2,Juan Martínez,Match Report,0
2024-02-13,21:00,Champions Lg,Round of 16,Tue,Away,W,1,0,de RB Leipzig,1.4,1.4,50,45028,Nacho,4-3-1-2,Irfan Peljto,Match Report,Leg 1 of 2
2024-02-18,14:00,La Liga,Matchweek 25,Sun,Away,D,1,1,Rayo Vallecano,1.1,1.1,59,14354,Nacho,4-2-3-1,Alejandro Muñíz,Match Report,0
2024-02-25,21:00,La Liga,Matchweek 26,Sun,Home,W,1,0,Sevilla,1.0,0.8,64,74969,Nacho,4-3-3,Isidro Díaz de Mera,Match Report,0
2024-03-02,21:00,La Liga,Matchweek 27,Sat,Away,D,2,2,Valencia,2.2,1.1,70,47427,Dani Carvajal,4-3-1-2,Jesús Gil,Match Report,0
2024-03-06,21:00,Champions Lg,Round of 16,Wed,Home,D,1,1,de RB Leipzig,0.8,1.0,53,76126,Nacho,4-3-3,Davide Massa,Match Report,Leg 2 of 2; Real Madrid won
2024-03-10,18:30,La Liga,Matchweek 28,Sun,Home,W,4,0,Celta Vigo,3.4,0.8,62,73644,Nacho,4-3-1-2,Mario Melero,Match Report,0
2024-03-16,16:15,La Liga,Matchweek 29,Sat,Away,W,4,2,Osasuna,2.9,0.7,64,22430,Dani Carvajal,4-3-3,Juan Martínez,Match Report,0
2024-03-31,21:00,La Liga,Matchweek 30,Sun,Home,W,2,0,Athletic Club,1.1,0.3,58,72991,Nacho,4-2-2-2,Javier Alberola,Match Report,0
2024-04-09,21:00,Champions Lg,Quarter-finals,Tue,Home,D,3,3,eng Manchester City,0.7,0.8,39,76680,Dani Carvajal,4-2-3-1,François Letexier,Match Report,Leg 1 of 2
2024-04-13,18:30,La Liga,Matchweek 31,Sat,Away,W,1,0,Mallorca,1.5,0.6,56,23244,Nacho,4-2-3-1,José Sánchez,Match Report,0
2024-04-17,20:00,Champions Lg,Quarter-finals,Wed,Away,D,1 (4),1 (3),eng Manchester City,1.4,2.7,33,52306,Nacho,4-2-3-1,Daniele Orsato,Match Report,Leg 2 of 2; Real Madrid won; Real Madrid won on penalty kicks following extra time
2024-04-21,21:00,La Liga,Matchweek 32,Sun,Home,W,3,2,Barcelona,2.3,1.4,47,77981,Luka Modrić,4-1-2-1-2◆,César Soto,Match Report,0
2024-04-26,21:00,La Liga,Matchweek 33,Fri,Away,W,1,0,Real Sociedad,0.4,0.6,44,37109,Nacho,4-2-3-1,José Luis Munuera,Match Report,0
2024-04-30,21:00,Champions Lg,Semi-finals,Tue,Away,D,2,2,de Bayern Munich,1.9,1.6,49,75000,Nacho,4-4-2,Clément Turpin,Match Report,Leg 1 of 2
2024-05-04,16:15,La Liga,Matchweek 34,Sat,Home,W,3,0,Cádiz,2.3,0.9,70,72654,Nacho,4-3-3,Javier Villanueva,Match Report,0
2024-05-08,21:00,Champions Lg,Semi-finals,Wed,Home,W,2,1,de Bayern Munich,2.8,0.4,57,76579,Nacho,4-4-2,Szymon Marciniak,Match Report,Leg 2 of 2; Real Madrid won
2024-05-11,18:30,La Liga,Matchweek 35,Sat,Away,W,4,0,Granada,1.5,1.0,58,20058,Luka Modrić,4-3-3,Pablo González,Match Report,0
2024-05-14,21:30,La Liga,Matchweek 36,Tue,Home,W,5,0,Alavés,2.5,1.3,71,68954,Nacho,4-3-1-2,Mateo Busquets,Match Report,0
2024-05-19,19:00,La Liga,Matchweek 37,Sun,Away,D,4,4,Villarreal,1.0,1.7,57,21671,Luka Modrić,4-2-3-1,Alejandro Hernández,Match Report,0
2024-05-25,21:00,La Liga,Matchweek 38,Sat,Home,D,0,0,Betis,1.0,0.7,59,73614,Nacho,4-3-1-2,Isidro Díaz de Mera,Match Report,0
2024-06-01,20:00,Champions Lg,Final,Sat,Away,W,2,0,de Dortmund,1.1,2.1,57,86212,Nacho,4-3-1-2,Slavko Vinčič,Match Report,0
