D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-12,21:15,Coppa Italia,First round,Sat,Home,W,2,1,Palermo,0.0,0.0,51,14917,Leonardo Pavoletti,4-4-2,Livio Marinelli,Match Report,Required Extra Time
2023-08-21,18:30,Serie A,Matchweek 1,Mon,Away,D,0,0,Torino,0.4,1.0,43,20296,Nahitan Nández,3-4-3,Francesco Cosso,Match Report,0
2023-08-28,20:45,Serie A,Matchweek 2,Mon,Home,L,0,2,Inter,0.6,0.9,33,16412,Leonardo Pavoletti,4-2-3-1,Michael Fabbri,Match Report,0
2023-09-02,18:30,Serie A,Matchweek 3,Sat,Away,L,1,2,Bologna,0.5,2.3,29,22818,Nahitan Nández,4-1-3-2,Daniele Orsato,Match Report,0
2023-09-17,12:30,Serie A,Matchweek 4,Sun,Home,D,0,0,Udinese,1.6,0.7,46,15121,Leonardo Pavoletti,3-5-2,Daniele Doveri,Match Report,0
2023-09-24,15:00,Serie A,Matchweek 5,Sun,Away,L,0,2,Atalanta,0.8,1.7,44,14739,Alessandro Deiola,3-5-2,Ermanno Feliciani,Match Report,0
2023-09-27,18:30,Serie A,Matchweek 6,Wed,Home,L,1,3,Milan,0.9,2.1,34,16348,Nahitan Nández,5-4-1,Federico La Penna,Match Report,0
2023-10-02,20:45,Serie A,Matchweek 7,Mon,Away,L,0,3,Fiorentina,0.8,1.2,40,27309,Alessandro Deiola,4-4-2,Marco Di Bello,Match Report,0
2023-10-08,18:00,Serie A,Matchweek 8,Sun,Home,L,1,4,Roma,1.7,2.6,57,16307,Nahitan Nández,3-5-2,Simone Sozza,Match Report,0
2023-10-22,15:00,Serie A,Matchweek 9,Sun,Away,D,2,2,Salernitana,1.7,1.5,51,17409,Alessandro Deiola,4-3-1-2,Daniele Chiffi,Match Report,0
2023-10-29,12:30,Serie A,Matchweek 10,Sun,Home,W,4,3,Frosinone,3.4,1.5,47,15946,Alessandro Deiola,4-3-2-1,Luca Pairetto,Match Report,0
2023-11-01,21:00,Coppa Italia,Second round,Wed,Away,W,2,1,Udinese,0.0,0.0,60,4537,Boris Radunović,4-3-1-2,Francesco Cosso,Match Report,Required Extra Time
2023-11-05,15:00,Serie A,Matchweek 11,Sun,Home,W,2,1,Genoa,0.9,1.0,42,16412,Marco Mancosu,4-3-1-2,Marco Guida,Match Report,0
2023-11-11,18:00,Serie A,Matchweek 12,Sat,Away,L,1,2,Juventus,0.6,2.3,51,39892,Nicolas Viola,4-2-3-1,Marco Piccinini,Match Report,0
2023-11-26,12:30,Serie A,Matchweek 13,Sun,Home,D,1,1,Monza,1.6,0.7,39,16291,Nicolas Viola,3-4-3,Matteo Marchetti,Match Report,0
2023-12-02,18:00,Serie A,Matchweek 14,Sat,Away,L,0,1,Lazio,0.6,2.0,40,37000,Gianluca Lapadula,3-4-1-2,Federico Dionisi,Match Report,0
2023-12-11,20:45,Serie A,Matchweek 15,Mon,Home,W,2,1,Sassuolo,1.1,0.8,60,15769,Nahitan Nández,4-4-1-1,Maurizio Mariani,Match Report,0
2023-12-16,18:00,Serie A,Matchweek 16,Sat,Away,L,1,2,Napoli,1.1,1.8,33,45000,Leonardo Pavoletti,4-4-2,Matteo Marcenaro,Match Report,0
2023-12-23,18:00,Serie A,Matchweek 17,Sat,Away,L,0,2,Hellas Verona,0.8,0.9,43,16716,Leonardo Pavoletti,3-4-1-2,Daniele Orsato,Match Report,0
2023-12-30,15:00,Serie A,Matchweek 18,Sat,Home,D,0,0,Empoli,1.8,0.3,50,16125,Leonardo Pavoletti,4-1-2-1-2◆,Fabio Maresca,Match Report,0
2024-01-02,21:00,Coppa Italia,Round of 16,Tue,Away,L,1,4,Milan,0.0,0.0,39,57169,Alessandro Deiola,4-3-1-2,Alessandro Prontera,Match Report,0
2024-01-06,18:00,Serie A,Matchweek 19,Sat,Away,D,1,1,Lecce,1.0,1.5,58,25203,Nahitan Nández,4-4-1-1,Davide Massa,Match Report,0
2024-01-14,15:00,Serie A,Matchweek 20,Sun,Home,W,2,1,Bologna,0.7,0.6,36,15980,Nahitan Nández,4-3-2-1,Gianluca Manganiello,Match Report,0
2024-01-21,12:30,Serie A,Matchweek 21,Sun,Away,L,1,3,Frosinone,0.6,2.8,40,13925,Nahitan Nández,3-5-2,Federico Dionisi,Match Report,0
2024-01-26,20:45,Serie A,Matchweek 22,Fri,Home,L,1,2,Torino,2.2,1.6,51,16196,Nahitan Nández,3-4-3,Andrea Colombo,Match Report,0
2024-02-05,20:45,Serie A,Matchweek 23,Mon,Away,L,0,4,Roma,0.6,2.5,47,61755,Nahitan Nández,3-5-2,Matteo Marcenaro,Match Report,0
2024-02-10,15:00,Serie A,Matchweek 24,Sat,Home,L,1,3,Lazio,0.8,1.3,45,16155,Alessandro Deiola,3-4-3,Marco Di Bello,Match Report,0
