D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-19,18:30,Serie A,Matchweek 1,Sat,Away,W,3,1,Frosinone,1.5,0.9,52,15822,Giovanni Di Lorenzo,4-3-3,Matteo Marcenaro,Match Report,0
2023-08-27,20:45,Serie A,Matchweek 2,Sun,Home,W,2,0,Sassuolo,3.5,0.2,67,46925,Giovanni Di Lorenzo,4-3-3,Antonio Giua,Match Report,0
2023-09-02,20:45,Serie A,Matchweek 3,Sat,Home,L,1,2,Lazio,1.3,0.6,62,42000,Giovanni Di Lorenzo,4-3-3,Andrea Colombo,Match Report,0
2023-09-16,20:45,Serie A,Matchweek 4,Sat,Away,D,2,2,Genoa,0.9,1.2,66,33275,Giovanni Di Lorenzo,4-3-3,Michael Fabbri,Match Report,0
2023-09-20,20:00,Champions Lg,Group stage,Wed,Away,W,2,1,pt Braga,1.7,1.4,47,18422,Giovanni Di Lorenzo,4-3-3,Serdar Gözübüyük,Match Report,0
2023-09-24,18:00,Serie A,Matchweek 5,Sun,Away,D,0,0,Bologna,2.1,0.2,51,26621,Giovanni Di Lorenzo,4-3-3,Giovanni Ayroldi,Match Report,0
2023-09-27,20:45,Serie A,Matchweek 6,Wed,Home,W,4,1,Udinese,3.3,0.7,66,45305,Giovanni Di Lorenzo,4-3-3,Gianluca Manganiello,Match Report,0
2023-09-30,15:00,Serie A,Matchweek 7,Sat,Away,W,4,0,Lecce,2.5,0.5,56,27588,Giovanni Di Lorenzo,4-3-3,Luca Pairetto,Match Report,0
2023-10-03,21:00,Champions Lg,Group stage,Tue,Home,L,2,3,es Real Madrid,1.9,1.4,50,51649,Giovanni Di Lorenzo,4-3-3,Clément Turpin,Match Report,0
2023-10-08,20:45,Serie A,Matchweek 8,Sun,Home,L,1,3,Fiorentina,1.8,2.1,54,45000,Giovanni Di Lorenzo,4-3-3,Federico La Penna,Match Report,0
2023-10-21,15:00,Serie A,Matchweek 9,Sat,Away,W,3,1,Hellas Verona,2.3,1.3,60,20549,Giovanni Di Lorenzo,4-3-3,Rosario Abisso,Match Report,0
2023-10-24,21:00,Champions Lg,Group stage,Tue,Away,W,1,0,de Union Berlin,0.2,0.4,59,72062,Giovanni Di Lorenzo,4-3-3,Irfan Peljto,Match Report,0
2023-10-29,20:45,Serie A,Matchweek 10,Sun,Home,D,2,2,Milan,1.7,2.0,48,54000,Giovanni Di Lorenzo,4-3-3,Daniele Orsato,Match Report,0
2023-11-04,15:00,Serie A,Matchweek 11,Sat,Away,W,2,0,Salernitana,1.4,0.3,58,16812,Giovanni Di Lorenzo,4-3-3,Antonio Rapuano,Match Report,0
2023-11-08,18:45,Champions Lg,Group stage,Wed,Home,D,1,1,de Union Berlin,1.7,1.1,73,42449,Giovanni Di Lorenzo,4-3-3,Danny Makkelie,Match Report,0
2023-11-12,12:30,Serie A,Matchweek 12,Sun,Home,L,0,1,Empoli,0.9,0.5,65,50500,Giovanni Di Lorenzo,4-2-3-1,Alessandro Prontera,Match Report,0
2023-11-25,18:00,Serie A,Matchweek 13,Sat,Away,W,2,1,Atalanta,2.0,1.0,56,14743,Giovanni Di Lorenzo,4-3-3,Maurizio Mariani,Match Report,0
2023-11-29,21:00,Champions Lg,Group stage,Wed,Away,L,2,4,es Real Madrid,1.4,2.8,47,73562,Giovanni Di Lorenzo,4-3-3,François Letexier,Match Report,0
2023-12-03,20:45,Serie A,Matchweek 14,Sun,Home,L,0,3,Inter,0.6,2.7,57,55000,Giovanni Di Lorenzo,4-3-3,Davide Massa,Match Report,0
2023-12-08,20:45,Serie A,Matchweek 15,Fri,Away,L,0,1,Juventus,1.2,0.9,66,41400,Giovanni Di Lorenzo,4-3-3,Daniele Orsato,Match Report,0
2023-12-12,21:00,Champions Lg,Group stage,Tue,Home,W,2,0,pt Braga,1.4,1.0,50,37841,Giovanni Di Lorenzo,4-3-3,Slavko Vinčič,Match Report,0
2023-12-16,18:00,Serie A,Matchweek 16,Sat,Home,W,2,1,Cagliari,1.8,1.1,67,45000,Giovanni Di Lorenzo,4-3-3,Matteo Marcenaro,Match Report,0
2023-12-19,21:00,Coppa Italia,Round of 16,Tue,Home,L,0,4,Frosinone,0.0,0.0,63,25000,Mário Rui,4-3-3,Rosario Abisso,Match Report,0
2023-12-23,20:45,Serie A,Matchweek 17,Sat,Away,L,0,2,Roma,0.7,1.9,59,62141,Giovanni Di Lorenzo,4-3-3,Andrea Colombo,Match Report,0
2023-12-29,18:30,Serie A,Matchweek 18,Fri,Home,D,0,0,Monza,2.0,1.1,58,32915,Giovanni Di Lorenzo,4-3-3,Marco Di Bello,Match Report,0
2024-01-07,15:00,Serie A,Matchweek 19,Sun,Away,L,0,3,Torino,1.0,2.1,50,23960,Giovanni Di Lorenzo,4-3-3,Maurizio Mariani,Match Report,0
2024-01-13,15:00,Serie A,Matchweek 20,Sat,Home,W,2,1,Salernitana,2.2,0.1,70,35000,Giovanni Di Lorenzo,4-3-3,Livio Marinelli,Match Report,0
2024-01-18,20:00,Supercoppa,Semi-finals,Thu,Home,W,3,0,Fiorentina,0.0,0.0,40,9762,Giovanni Di Lorenzo,3-4-3,Federico La Penna,Match Report,0
2024-01-22,22:00,Supercoppa,Final,Mon,Home,L,0,1,Inter,0.0,0.0,35,24900,Giovanni Di Lorenzo,3-4-3,Antonio Rapuano,Match Report,0
2024-01-28,18:00,Serie A,Matchweek 22,Sun,Away,D,0,0,Lazio,0.2,0.5,61,30000,Giovanni Di Lorenzo,3-4-3,Daniele Orsato,Match Report,0
2024-02-04,15:00,Serie A,Matchweek 23,Sun,Home,W,2,1,Hellas Verona,1.2,0.9,68,44000,Giovanni Di Lorenzo,4-3-3,Marco Piccinini,Match Report,0
2024-02-11,20:45,Serie A,Matchweek 24,Sun,Away,L,0,1,Milan,0.7,0.9,59,73891,Giovanni Di Lorenzo,3-5-1-1,Daniele Doveri,Match Report,0
