D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-12,21:30,La Liga,Matchweek 1,Sat,Home,L,0,2,Real Madrid,0.4,0.9,46,48927,Iker Muniain,4-2-3-1,Jesús Gil,Match Report,0
2023-08-19,21:30,La Liga,Matchweek 2,Sat,Away,W,2,0,Osasuna,1.5,1.3,37,20704,Óscar de Marcos,4-2-3-1,José Luis Munuera,Match Report,0
2023-08-27,21:30,La Liga,Matchweek 3,Sun,Home,W,4,2,Betis,2.9,0.4,48,44340,Iker Muniain,4-2-3-1,César Soto,Match Report,0
2023-09-03,16:15,La Liga,Matchweek 4,Sun,Away,D,0,0,Mallorca,0.6,0.4,67,17043,Iñaki Williams,4-2-3-1,Jorge Figueroa,Match Report,0
2023-09-16,14:00,La Liga,Matchweek 5,Sat,Home,W,3,0,Cádiz,2.9,0.3,65,42881,Óscar de Marcos,4-2-3-1,Guillermo Cuadra,Match Report,0
2023-09-22,21:00,La Liga,Matchweek 6,Fri,Away,W,2,0,Alavés,1.7,1.1,56,19421,Óscar de Marcos,4-2-3-1,Alejandro Muñíz,Match Report,0
2023-09-27,19:00,La Liga,Matchweek 7,Wed,Home,D,2,2,Getafe,0.7,1.4,49,43091,Óscar de Marcos,4-2-3-1,Isidro Díaz de Mera,Match Report,0
2023-09-30,21:00,La Liga,Matchweek 8,Sat,Away,L,0,3,Real Sociedad,1.8,1.4,49,38229,Iker Muniain,4-2-3-1,Jesús Gil,Match Report,0
2023-10-06,21:00,La Liga,Matchweek 9,Fri,Home,W,3,0,Almería,1.9,0.1,59,43677,Óscar de Marcos,4-2-3-1,Víctor García,Match Report,0
2023-10-22,21:00,La Liga,Matchweek 10,Sun,Away,L,0,1,Barcelona,0.4,1.3,38,38194,Óscar de Marcos,4-2-3-1,Juan Martínez,Match Report,0
2023-10-29,18:30,La Liga,Matchweek 11,Sun,Home,D,2,2,Valencia,1.9,1.9,57,46563,Óscar de Marcos,4-2-3-1,Jorge Figueroa,Match Report,0
2023-11-01,21:30,Copa del Rey,First round,Wed,Away,W,2,1,Rubí,0.0,0.0,75,4000,Iker Muniain,4-2-3-1,César Soto,Match Report,0
2023-11-05,18:30,La Liga,Matchweek 12,Sun,Away,W,3,2,Villarreal,2.3,2.1,43,18709,Óscar de Marcos,4-2-3-1,Guillermo Cuadra,Match Report,0
2023-11-10,21:00,La Liga,Matchweek 13,Fri,Home,W,4,3,Celta Vigo,4.6,2.1,58,44435,Óscar de Marcos,4-2-3-1,Juan Pulido,Match Report,0
2023-11-27,21:00,La Liga,Matchweek 14,Mon,Away,D,1,1,Girona,1.5,1.3,40,13123,Óscar de Marcos,4-2-3-1,Mario Melero,Match Report,0
2023-12-02,16:15,La Liga,Matchweek 15,Sat,Home,W,4,0,Rayo Vallecano,1.3,0.5,51,44689,Óscar de Marcos,4-2-3-1,Francisco Hernández,Match Report,0
2023-12-07,21:00,Copa del Rey,Second round,Thu,Away,W,3,0,Cayón,0.0,0.0,68,12295,Iker Muniain,4-2-3-1,Javier Villanueva,Match Report,0
2023-12-11,21:00,La Liga,Matchweek 16,Mon,Away,D,1,1,Granada,1.1,0.7,52,12849,Óscar de Marcos,4-2-3-1,Miguel Ángel Ortiz Arias,Match Report,0
2023-12-16,16:15,La Liga,Matchweek 17,Sat,Home,W,2,0,Atlético Madrid,2.4,0.4,38,48781,Iñaki Williams,4-2-3-1,Jesús Gil,Match Report,0
2023-12-20,21:30,La Liga,Matchweek 18,Wed,Home,W,1,0,Las Palmas,3.4,0.3,50,39471,Iñaki Williams,4-2-3-1,Juan Martínez,Match Report,0
2024-01-04,19:15,La Liga,Matchweek 19,Thu,Away,W,2,0,Sevilla,1.3,0.7,39,28366,Iñigo Lekue,4-2-3-1,José Sánchez,Match Report,0
2024-01-07,19:00,Copa del Rey,Round of 32,Sun,Away,W,3,0,Eibar,0.0,0.0,51,7499,Iker Muniain,4-2-3-1,Alejandro Hernández,Match Report,0
2024-01-13,18:30,La Liga,Matchweek 20,Sat,Home,W,2,1,Real Sociedad,1.6,1.1,49,51475,Iñigo Lekue,4-2-3-1,José Luis Munuera,Match Report,0
2024-01-16,21:00,Copa del Rey,Round of 16,Tue,Home,W,2,0,Alavés,0.0,0.0,64,45233,Iker Muniain,4-2-3-1,César Soto,Match Report,0
