D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-13,19:30,La Liga,Matchweek 1,Sun,Home,L,1,2,Betis,0.9,1.1,63,17825.0,Gerard Moreno,4-3-3,Miguel Ángel Ortiz Arias,Match Report,0
2023-08-18,19:30,La Liga,Matchweek 2,Fri,Away,W,1,0,Mallorca,1.8,0.4,60,17775.0,Gerard Moreno,4-3-3,Javier Alberola,Match Report,0
2023-08-27,17:30,La Liga,Matchweek 3,Sun,Home,L,3,4,Barcelona,1.9,3.1,40,21679.0,Gerard Moreno,4-4-2,Alejandro Hernández,Match Report,0
2023-09-01,19:30,La Liga,Matchweek 4,Fri,Away,L,1,3,Cádiz,0.3,2.1,57,18557.0,Raúl Albiol,4-3-3,Juan Pulido,Match Report,0
2023-09-17,16:15,La Liga,Matchweek 5,Sun,Home,W,2,1,Almería,0.9,1.5,62,18467.0,Raúl Albiol,4-2-3-1,Francisco Hernández,Match Report,0
2023-09-21,19:45,Europa Lg,Group stage,Thu,Away,L,0,2,gr Panathinaikos,0.3,0.9,57,57003.0,Manu Trigueros,4-2-3-1,Craig Pawson,Match Report,0
2023-09-24,16:15,La Liga,Matchweek 6,Sun,Away,D,1,1,Rayo Vallecano,1.6,1.2,58,12865.0,Raúl Albiol,4-4-2,Jorge Figueroa,Match Report,0
2023-09-27,19:00,La Liga,Matchweek 7,Wed,Home,L,1,2,Girona,1.8,2.1,53,17188.0,Raúl Albiol,4-4-2,José Sánchez,Match Report,0
2023-09-30,14:00,La Liga,Matchweek 8,Sat,Away,D,0,0,Getafe,0.1,0.9,36,11255.0,Raúl Albiol,4-4-2,Mateo Busquets,Match Report,0
2023-10-05,21:00,Europa Lg,Group stage,Thu,Home,W,1,0,fr Rennes,0.3,1.9,48,17458.0,Manu Trigueros,4-2-3-1,Harald Lechner,Match Report,0
2023-10-08,14:00,La Liga,Matchweek 9,Sun,Home,L,1,2,Las Palmas,1.0,1.1,49,16249.0,Raúl Albiol,4-2-3-1,Alejandro Muñíz,Match Report,0
2023-10-22,18:30,La Liga,Matchweek 10,Sun,Home,D,1,1,Alavés,1.5,1.7,68,17498.0,Raúl Albiol,3-1-4-2,Jesús Gil,Match Report,0
2023-10-30,21:00,La Liga,Matchweek 11,Mon,Away,W,3,2,Granada,1.6,2.1,54,16638.0,Raúl Albiol,4-4-2,Javier Villanueva,Match Report,0
2023-11-02,19:00,Copa del Rey,First round,Thu,Away,W,5,0,Chiclana,0.0,0.0,76,5520.0,Manu Trigueros,4-2-3-1,Juan Pulido,Match Report,0
2023-11-05,18:30,La Liga,Matchweek 12,Sun,Home,L,2,3,Athletic Club,2.1,2.3,58,18709.0,Raúl Albiol,4-4-2,Guillermo Cuadra,Match Report,0
2023-11-09,19:45,Europa Lg,Group stage,Thu,Away,W,2,1,il Maccabi Haifa,3.4,1.7,64,0.0,Manu Trigueros,4-2-3-1,Mykola Balakin,Match Report,0
2023-11-12,21:00,La Liga,Matchweek 13,Sun,Away,L,1,3,Atlético Madrid,0.8,3.9,50,56632.0,Raúl Albiol,4-4-2,Francisco Hernández,Match Report,0
2023-11-22,21:00,Copa del Rey,Second round,Wed,Away,W,2,1,Zamora,0.0,0.0,70,4600.0,Raúl Albiol,4-4-2,Miguel Ángel Ortiz Arias,Match Report,Required Extra Time
2023-11-26,14:00,La Liga,Matchweek 14,Sun,Home,W,3,1,Osasuna,2.4,1.0,45,16389.0,Raúl Albiol,4-4-2,Ricardo de Burgos,Match Report,0
2023-11-30,21:00,Europa Lg,Group stage,Thu,Home,W,3,2,gr Panathinaikos,1.7,2.1,55,16993.0,Raúl Albiol,4-4-2,Ivan Kružliak,Match Report,0
2023-12-03,18:30,La Liga,Matchweek 15,Sun,Away,D,1,1,Sevilla,1.2,1.8,43,33898.0,Raúl Albiol,4-4-2,Isidro Díaz de Mera,Match Report,0
2023-12-06,21:00,Europa Lg,Group stage,Wed,Home,D,0,0,il Maccabi Haifa,0.6,0.2,64,9365.0,Manu Trigueros,4-4-2,Nick Walsh,Match Report,0
2023-12-09,18:30,La Liga,Matchweek 16,Sat,Home,L,0,3,Real Sociedad,2.2,1.5,53,19344.0,Raúl Albiol,4-4-2,Mario Melero,Match Report,0
2023-12-14,18:45,Europa Lg,Group stage,Thu,Away,W,3,2,fr Rennes,2.3,0.6,46,27761.0,Raúl Albiol,4-4-2,Atilla Karaoğlan,Match Report,0
2023-12-17,21:00,La Liga,Matchweek 17,Sun,Away,L,1,4,Real Madrid,0.8,2.3,40,70500.0,Raúl Albiol,4-4-2,Jorge Figueroa,Match Report,0
2023-12-20,21:30,La Liga,Matchweek 18,Wed,Home,W,3,2,Celta Vigo,2.4,1.3,49,14687.0,Raúl Albiol,4-4-2,César Soto,Match Report,0
2024-01-02,21:30,La Liga,Matchweek 19,Tue,Away,L,1,3,Valencia,0.5,2.8,54,44973.0,Raúl Albiol,4-3-3,Jesús Gil,Match Report,0
2024-01-08,16:30,Copa del Rey,Round of 32,Mon,Away,D,1 (6),1 (7),Unionistas Sal,0.0,0.0,57,5700.0,Gerard Moreno,4-2-3-1,Mateo Busquets,Match Report,Unionistas Sal won on penalty kicks following extra time
2024-01-13,13:00,La Liga,Matchweek 20,Sat,Away,L,0,3,Las Palmas,2.0,0.8,46,24485.0,Gerard Moreno,4-4-2,Javier Villanueva,Match Report,0
2024-01-20,16:15,La Liga,Matchweek 21,Sat,Home,D,1,1,Mallorca,1.9,0.4,51,16479.0,Gerard Moreno,4-4-2,Miguel Ángel Ortiz Arias,Match Report,0
2024-01-27,18:30,La Liga,Matchweek 22,Sat,Away,W,5,3,Barcelona,2.1,2.2,30,46229.0,Gerard Moreno,4-4-2,José Luis Munuera,Match Report,0
2024-02-04,14:00,La Liga,Matchweek 23,Sun,Home,D,0,0,Cádiz,1.2,0.7,59,17183.0,Raúl Albiol,4-4-2,Pablo González,Match Report,0
2024-02-10,14:00,La Liga,Matchweek 24,Sat,Away,D,1,1,Alavés,1.2,1.8,49,14523.0,Raúl Albiol,4-4-2,Mario Melero,Match Report,0
2024-02-16,21:00,La Liga,Matchweek 25,Fri,Home,D,1,1,Getafe,1.2,0.8,55,16869.0,Raúl Albiol,4-4-2,Javier Alberola,Match Report,0
2024-02-23,21:00,La Liga,Matchweek 26,Fri,Away,W,3,1,Real Sociedad,1.0,1.5,30,30609.0,Raúl Albiol,4-4-2,Javier Villanueva,Match Report,0
2024-03-03,14:00,La Liga,Matchweek 27,Sun,Home,W,5,1,Granada,2.0,0.5,48,15896.0,Gerard Moreno,4-4-2,Juan Pulido,Match Report,0
