D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-11,18:00,Coppa Italia,First round,Fri,Home,W,4,1,Catanzaro,0.0,0.0,42,4801,Walace,3-5-2,Daniele Minelli,Match Report,0
2023-08-20,20:45,Serie A,Matchweek 1,Sun,Home,L,0,3,Juventus,1.0,1.8,49,24911,Walace,3-5-2,Antonio Rapuano,Match Report,0
2023-08-28,18:30,Serie A,Matchweek 2,Mon,Away,D,1,1,Salernitana,0.8,0.5,44,20000,Walace,3-5-2,Davide Massa,Match Report,0
2023-09-02,18:30,Serie A,Matchweek 3,Sat,Home,D,0,0,Frosinone,1.5,1.8,47,20116,Walace,3-5-2,Marco Guida,Match Report,0
2023-09-17,12:30,Serie A,Matchweek 4,Sun,Away,D,0,0,Cagliari,0.7,1.6,54,15121,Walace,3-5-2,Daniele Doveri,Match Report,0
2023-09-24,15:00,Serie A,Matchweek 5,Sun,Home,L,0,2,Fiorentina,2.2,0.5,49,21229,Walace,3-5-2,Daniele Chiffi,Match Report,0
2023-09-27,20:45,Serie A,Matchweek 6,Wed,Away,L,1,4,Napoli,0.7,3.3,34,45305,Walace,3-5-2,Gianluca Manganiello,Match Report,0
2023-10-01,15:00,Serie A,Matchweek 7,Sun,Home,D,2,2,Genoa,1.3,0.8,59,20805,Roberto Pereyra,3-5-2,Maurizio Mariani,Match Report,0
2023-10-06,18:30,Serie A,Matchweek 8,Fri,Away,D,0,0,Empoli,0.7,1.3,40,7128,Roberto Pereyra,3-5-2,Michael Fabbri,Match Report,0
2023-10-23,18:30,Serie A,Matchweek 9,Mon,Home,D,1,1,Lecce,2.1,0.8,46,20113,Roberto Pereyra,3-5-2,Paride Tremolada,Match Report,0
2023-10-29,15:00,Serie A,Matchweek 10,Sun,Away,D,1,1,Monza,1.1,0.5,39,10311,Roberto Pereyra,3-5-2,Alessandro Prontera,Match Report,0
