D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-14,19:30,La Liga,Matchweek 1,Mon,Away,L,0,1,Cádiz,0.3,0.7,55,19306,Rubén Duarte,5-4-1,Isidro Díaz de Mera,Match Report,0.0
2023-08-21,19:00,La Liga,Matchweek 2,Mon,Home,W,4,3,Sevilla,1.8,0.6,34,15308,Rubén Duarte,4-4-2,Guillermo Cuadra,Match Report,0.0
2023-08-28,19:30,La Liga,Matchweek 3,Mon,Away,L,0,1,Getafe,0.7,2.2,53,11023,Rubén Duarte,4-3-3,Juan Martínez,Match Report,0.0
2023-09-02,18:30,La Liga,Matchweek 4,Sat,Home,W,1,0,Valencia,1.3,0.8,40,16641,Rubén Duarte,4-2-3-1,Pablo González,Match Report,0.0
2023-09-15,21:00,La Liga,Matchweek 5,Fri,Away,L,0,2,Rayo Vallecano,0.7,2.6,49,12116,Rubén Duarte,4-2-3-1,Víctor García,Match Report,0.0
2023-09-22,21:00,La Liga,Matchweek 6,Fri,Home,L,0,2,Athletic Club,1.1,1.7,44,19421,Rubén Duarte,4-2-3-1,Alejandro Muñíz,Match Report,0.0
2023-09-28,19:00,La Liga,Matchweek 7,Thu,Away,D,1,1,Celta Vigo,2.6,0.6,54,16852,Ander Guevara,4-2-3-1,César Soto,Match Report,0.0
2023-10-01,16:15,La Liga,Matchweek 8,Sun,Home,L,0,2,Osasuna,1.5,1.1,46,19035,Rubén Duarte,4-2-3-1,Jorge Figueroa,Match Report,0.0
2023-10-08,18:30,La Liga,Matchweek 9,Sun,Home,D,1,1,Betis,1.3,0.9,40,18288,Luis Rioja,4-2-3-1,Alejandro Hernández,Match Report,0.0
2023-10-22,18:30,La Liga,Matchweek 10,Sun,Away,D,1,1,Villarreal,1.7,1.5,32,17498,Rubén Duarte,4-2-3-1,Jesús Gil,Match Report,0.0
2023-10-29,21:00,La Liga,Matchweek 11,Sun,Away,L,1,2,Atlético Madrid,0.5,1.3,37,50009,Rubén Duarte,4-2-3-1,Alejandro Muñíz,Match Report,0.0
2023-11-02,21:00,Copa del Rey,First round,Thu,Away,W,10,0,Deportivo Murcia,0.0,0.0,63,2500,Rubén Duarte,4-2-3-1,José Luis Munuera,Match Report,0.0
2023-11-05,14:00,La Liga,Matchweek 12,Sun,Home,W,1,0,Almería,2.4,0.5,56,16380,Luis Rioja,4-2-3-1,Juan Pulido,Match Report,0.0
2023-11-12,16:15,La Liga,Matchweek 13,Sun,Away,L,1,2,Barcelona,1.7,1.6,29,38183,Rubén Duarte,5-4-1,Mateo Busquets,Match Report,0.0
2023-11-24,21:00,La Liga,Matchweek 14,Fri,Home,W,3,1,Granada,0.8,1.1,43,15705,Luis Rioja,4-2-3-1,Javier Alberola,Match Report,0.0
2023-12-03,14:00,La Liga,Matchweek 15,Sun,Away,D,0,0,Mallorca,0.3,0.8,37,15090,Luis Rioja,4-2-3-1,Jorge Figueroa,Match Report,0.0
2023-12-06,16:00,Copa del Rey,Second round,Wed,Away,W,1,0,Terrassa,0.0,0.0,45,7000,Rubén Duarte,4-2-3-1,Jesús Gil,Match Report,0.0
2023-12-09,14:00,La Liga,Matchweek 16,Sat,Home,L,0,1,Las Palmas,1.9,0.4,41,15971,Luis Rioja,4-4-1-1,José Luis Munuera,Match Report,0.0
2023-12-18,21:00,La Liga,Matchweek 17,Mon,Away,L,0,3,Girona,0.7,1.7,34,11812,Rubén Duarte,3-4-3,Francisco Hernández,Match Report,0.0
2023-12-21,21:30,La Liga,Matchweek 18,Thu,Home,L,0,1,Real Madrid,0.6,0.6,40,19275,Rubén Duarte,4-2-3-1,Isidro Díaz de Mera,Match Report,0.0
