D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-11,20:00,Premier League,Matchweek 1,Fri,Home,L,0,3,Manchester City,0.3,1.9,35,21572,Josh Cullen,5-4-1,Craig Pawson,Match Report,0.0
2023-08-27,14:00,Premier League,Matchweek 3,Sun,Home,L,1,3,Aston Villa,0.7,2.5,57,21591,Josh Cullen,4-4-2,Michael Salisbury,Match Report,0.0
2023-08-30,19:45,EFL Cup,Second round,Wed,Away,W,1,0,Nott'ham Forest,0.0,0.0,60,27766,Josh Brownhill,4-3-3,Robert Madley,Match Report,0.0
2023-09-02,15:00,Premier League,Matchweek 4,Sat,Home,L,2,5,Tottenham,1.3,2.2,47,21750,Josh Cullen,4-4-2,Darren England,Match Report,0.0
2023-09-18,19:45,Premier League,Matchweek 5,Mon,Away,D,1,1,Nott'ham Forest,0.5,0.7,54,28958,Josh Brownhill,4-2-3-1,Robert Jones,Match Report,0.0
2023-09-23,20:00,Premier League,Matchweek 6,Sat,Home,L,0,1,Manchester Utd,1.1,1.0,61,21593,Josh Brownhill,4-3-3,Tony Harrington,Match Report,0.0
2023-09-26,19:45,EFL Cup,Third round,Tue,Away,W,4,0,Salford City,0.0,0.0,66,3305,Jack Cork,4-1-4-1,Anthony Backhouse,Match Report,0.0
2023-09-30,15:00,Premier League,Matchweek 7,Sat,Away,L,0,2,Newcastle Utd,0.6,3.1,47,51687,Josh Brownhill,4-2-3-1,Thomas Bramall,Match Report,0.0
2023-10-03,19:30,Premier League,Matchweek 2,Tue,Away,W,2,1,Luton Town,1.1,1.3,51,10918,Josh Brownhill,4-3-3,Peter Bankes,Match Report,0.0
2023-10-07,15:00,Premier League,Matchweek 8,Sat,Home,L,1,4,Chelsea,0.7,1.9,38,21654,Josh Brownhill,4-3-3,Stuart Attwell,Match Report,0.0
2023-10-21,15:00,Premier League,Matchweek 9,Sat,Away,L,0,3,Brentford,1.1,3.1,50,17029,Josh Cullen,4-2-3-1,Joshua Smith,Match Report,0.0
2023-10-28,15:00,Premier League,Matchweek 10,Sat,Away,L,1,2,Bournemouth,0.8,1.1,55,11152,Josh Brownhill,4-3-3,Samuel Barrott,Match Report,0.0
2023-11-01,19:45,EFL Cup,Fourth round,Wed,Away,L,0,3,Everton,0.0,0.0,62,38841,Josh Cullen,4-4-2,Michael Salisbury,Match Report,0.0
2023-11-04,15:00,Premier League,Matchweek 11,Sat,Home,L,0,2,Crystal Palace,1.1,1.3,67,21578,Josh Brownhill,4-4-2,Peter Bankes,Match Report,0.0
2023-11-11,15:00,Premier League,Matchweek 12,Sat,Away,L,1,3,Arsenal,0.3,1.8,37,60232,Josh Brownhill,4-4-2,Michael Oliver,Match Report,0.0
2023-11-25,15:00,Premier League,Matchweek 13,Sat,Home,L,1,2,West Ham,1.3,0.9,50,21319,Josh Brownhill,4-4-2,Samuel Barrott,Match Report,0.0
2023-12-02,15:00,Premier League,Matchweek 14,Sat,Home,W,5,0,Sheffield Utd,1.8,0.4,63,21478,Josh Brownhill,4-4-2,Chris Kavanagh,Match Report,0.0
