D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-12,18:30,La Liga,Matchweek 1,Sat,Away,D,1,1,Las Palmas,1.6,0.9,32,24100,Dani Rodríguez,5-3-2,Víctor García,Match Report,0
2023-08-18,19:30,La Liga,Matchweek 2,Fri,Home,L,0,1,Villarreal,0.4,1.8,40,17775,Antonio Raillo,5-3-2,Javier Alberola,Match Report,0
2023-08-26,19:30,La Liga,Matchweek 3,Sat,Away,L,2,3,Granada,2.6,1.4,47,16368,Dani Rodríguez,5-3-2,Francisco Hernández,Match Report,0
2023-09-03,16:15,La Liga,Matchweek 4,Sun,Home,D,0,0,Athletic Club,0.4,0.6,33,17043,Dani Rodríguez,5-3-2,Jorge Figueroa,Match Report,0
2023-09-16,18:30,La Liga,Matchweek 5,Sat,Away,W,1,0,Celta Vigo,0.8,1.3,40,18693,Dani Rodríguez,5-4-1,José Luis Munuera,Match Report,0
2023-09-23,14:00,La Liga,Matchweek 6,Sat,Away,L,3,5,Girona,1.8,3.2,44,11511,Dani Rodríguez,5-4-1,Pablo González,Match Report,0
2023-09-26,21:30,La Liga,Matchweek 7,Tue,Home,D,2,2,Barcelona,0.8,1.9,31,19939,Dani Rodríguez,5-3-2,Alejandro Muñíz,Match Report,0
2023-09-30,16:15,La Liga,Matchweek 8,Sat,Away,D,2,2,Rayo Vallecano,1.5,2.3,40,11991,Dani Rodríguez,4-4-2,Mario Melero,Match Report,0
2023-10-07,18:30,La Liga,Matchweek 9,Sat,Home,D,1,1,Valencia,0.6,0.5,49,17659,Dani Rodríguez,4-4-2,Francisco Hernández,Match Report,0
2023-10-21,14:00,La Liga,Matchweek 10,Sat,Away,L,0,1,Real Sociedad,1.9,1.3,44,31279,Dani Rodríguez,5-3-2,Jorge Figueroa,Match Report,0
2023-10-28,18:30,La Liga,Matchweek 11,Sat,Home,D,0,0,Getafe,0.9,0.2,59,15310,Dani Rodríguez,4-4-2,Pablo González,Match Report,0
2023-11-01,18:30,Copa del Rey,First round,Wed,Away,W,4,0,Boiro,0.0,0.0,73,2000,Abdón Prats,4-4-2,Alberola Rojas,Match Report,0
2023-11-04,16:15,La Liga,Matchweek 12,Sat,Away,L,0,2,Betis,0.6,2.2,43,50909,Antonio Raillo,5-3-2,Miguel Ángel Ortiz Arias,Match Report,0
2023-11-25,21:00,La Liga,Matchweek 14,Sat,Away,L,0,1,Atlético Madrid,1.1,1.7,32,58119,Dani Rodríguez,5-4-1,Juan Martínez,Match Report,0
2023-11-29,21:00,La Liga,Matchweek 13,Wed,Home,D,1,1,Cádiz,1.1,0.3,67,13821,Antonio Raillo,5-3-2,Javier Villanueva,Match Report,0
2023-12-03,14:00,La Liga,Matchweek 15,Sun,Home,D,0,0,Alavés,0.8,0.3,63,15090,Antonio Raillo,4-2-3-1,Jorge Figueroa,Match Report,0
2023-12-06,19:00,Copa del Rey,Second round,Wed,Away,W,3,0,Valle Egüés,0.0,0.0,71,1400,Dani Rodríguez,3-4-3,Ricardo de Burgos,Match Report,0
2023-12-09,21:00,La Liga,Matchweek 16,Sat,Home,W,1,0,Sevilla,0.5,0.6,35,16041,Antonio Raillo,3-5-1-1,Javier Alberola,Match Report,0
