D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-14,21:30,La Liga,Matchweek 1,Mon,Away,L,1,3,Atlético Madrid,0.9,2.4,54,56164,Carlos Neva,5-3-2,Juan Pulido,Match Report,0
2023-08-21,21:30,La Liga,Matchweek 2,Mon,Home,L,0,2,Rayo Vallecano,1.2,2.1,48,17338,Carlos Neva,4-3-3,Pablo González,Match Report,0
2023-08-26,19:30,La Liga,Matchweek 3,Sat,Home,W,3,2,Mallorca,1.4,2.6,53,16368,Carlos Neva,4-4-2,Francisco Hernández,Match Report,0
2023-09-02,14:00,La Liga,Matchweek 4,Sat,Away,L,3,5,Real Sociedad,0.8,2.3,39,27808,Víctor Díaz,3-4-3,Javier Villanueva,Match Report,0
2023-09-18,21:00,La Liga,Matchweek 5,Mon,Home,L,2,4,Girona,1.6,2.8,43,17323,Víctor Díaz,4-4-2,Isidro Díaz de Mera,Match Report,0
2023-09-24,17:30,La Liga,Matchweek 6,Sun,Away,L,0,1,Las Palmas,0.0,0.6,44,24848,Antonio Puertas,4-4-1-1,Ricardo de Burgos,Match Report,0
2023-09-28,19:00,La Liga,Matchweek 7,Thu,Home,D,1,1,Betis,1.8,0.9,39,18936,Antonio Puertas,4-4-2,Víctor García,Match Report,0
2023-10-01,14:00,La Liga,Matchweek 8,Sun,Away,D,3,3,Almería,2.9,2.9,51,14264,Antonio Puertas,4-4-2,Pablo González,Match Report,0
2023-10-08,21:00,La Liga,Matchweek 9,Sun,Home,D,2,2,Barcelona,0.8,3.0,20,20354,Carlos Neva,5-4-1,César Soto,Match Report,0
2023-10-20,21:00,La Liga,Matchweek 10,Fri,Away,L,0,2,Osasuna,0.6,2.1,42,19739,Carlos Neva,4-2-3-1,Mateo Busquets,Match Report,0
2023-10-30,21:00,La Liga,Matchweek 11,Mon,Home,L,2,3,Villarreal,2.1,1.6,46,16638,Antonio Puertas,4-2-3-1,Javier Villanueva,Match Report,0
2023-11-02,19:00,Copa del Rey,First round,Thu,Away,L,0,3,Arosa,0.0,0.0,74,3100,Víctor Díaz,4-4-2,Ricardo de Burgos,Match Report,Match awarded to Arosa
2023-11-05,16:15,La Liga,Matchweek 12,Sun,Away,L,0,1,Valencia,0.5,1.2,49,44922,Carlos Neva,4-2-3-1,Víctor García,Match Report,0
2023-11-11,18:30,La Liga,Matchweek 13,Sat,Home,D,1,1,Getafe,1.7,2.3,58,18103,Carlos Neva,4-2-2-2,Alejandro Muñíz,Match Report,0
2023-11-24,21:00,La Liga,Matchweek 14,Fri,Away,L,1,3,Alavés,1.1,0.8,57,15705,Carlos Neva,4-3-3,Javier Alberola,Match Report,0
2023-12-02,18:30,La Liga,Matchweek 15,Sat,Away,L,0,2,Real Madrid,0.1,1.8,29,70685,Carlos Neva,4-4-2,Pablo González,Match Report,0
2023-12-11,21:00,La Liga,Matchweek 16,Mon,Home,D,1,1,Athletic Club,0.7,1.1,48,12849,Carlos Neva,4-2-3-1,Miguel Ángel Ortiz Arias,Match Report,0
2023-12-16,14:00,La Liga,Matchweek 17,Sat,Away,L,0,1,Celta Vigo,0.5,1.4,61,18027,Carlos Neva,4-2-3-1,José Sánchez,Match Report,0
