Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Łukasz Skorupski,pl POL,GK,32.0,32,2880.0,90.0,84.2,32.0,32,90.0,32,0,0.0,6,1.72,44.0,29.0,15.0,0.47,-0.7,40.0,31.8,8.2,0.26,-0.19,Matches
Joshua Zirkzee,nl NED,FW,22.0,34,2759.0,81.0,80.7,30.7,32,84.0,15,2,30.0,0,1.88,44.0,25.0,19.0,0.62,0.21,37.6,29.8,7.8,0.25,-0.16,Matches
Lewis Ferguson,sct SCO,MF,23.0,31,2712.0,87.0,79.3,30.1,31,87.0,25,0,0.0,0,1.87,41.0,24.0,17.0,0.56,-0.07,37.6,28.9,8.8,0.29,0.02,Matches
Remo Freuler,ch SUI,MF,31.0,32,2624.0,82.0,76.7,29.2,30,85.0,20,2,35.0,2,1.88,46.0,22.0,24.0,0.82,1.05,37.8,27.7,10.1,0.35,0.26,Matches
Sam Beukema,nl NED,DF,24.0,30,2547.0,85.0,74.5,28.3,29,87.0,26,1,16.0,5,1.9,40.0,27.0,13.0,0.46,-0.47,35.5,29.7,5.7,0.2,-0.33,Matches
Stefan Posch,at AUT,DF,26.0,31,2409.0,78.0,70.4,26.8,29,80.0,18,2,38.0,1,1.81,36.0,24.0,12.0,0.45,-0.44,31.5,23.0,8.5,0.32,0.1,Matches
Riccardo Calafiori,it ITA,DF,21.0,30,2349.0,78.0,68.7,26.1,26,89.0,23,4,12.0,6,1.97,43.0,20.0,23.0,0.88,0.97,33.9,25.8,8.1,0.31,0.08,Matches
Victor Bernth Kristiansen,dk DEN,DF,20.0,32,2307.0,72.0,67.5,25.6,26,84.0,16,6,23.0,3,1.88,35.0,20.0,15.0,0.59,0.02,32.9,26.4,6.5,0.25,-0.1,Matches
Michel Aebischer,ch SUI,MF,26.0,36,2230.0,62.0,65.2,24.8,26,79.0,13,10,17.0,1,1.81,29.0,20.0,9.0,0.36,-0.62,27.6,23.8,3.7,0.15,-0.39,Matches
Jhon Lucumí,co COL,DF,25.0,29,2217.0,76.0,64.8,24.6,23,89.0,22,6,29.0,4,1.62,31.0,18.0,13.0,0.53,-0.15,31.9,21.7,10.3,0.42,0.37,Matches
Alexis Saelemaekers,be BEL,"FW,MF",24.0,30,1887.0,63.0,55.2,21.0,21,76.0,7,9,32.0,1,1.87,31.0,18.0,13.0,0.62,0.09,24.3,22.8,1.5,0.07,-0.48,Matches
Dan Ndoye,ch SUI,"FW,MF",22.0,32,1771.0,55.0,51.8,19.7,20,76.0,4,12,21.0,1,1.97,30.0,13.0,17.0,0.86,0.59,26.5,16.1,10.4,0.53,0.5,Matches
Riccardo Orsolini,it ITA,"FW,MF",26.0,33,1792.0,54.0,52.4,19.9,19,75.0,6,14,27.0,1,1.67,31.0,17.0,14.0,0.7,0.26,27.0,15.3,11.7,0.59,0.63,Matches
Giovanni Fabbian,it ITA,"MF,FW",20.0,27,1057.0,39.0,30.9,11.7,11,73.0,2,16,16.0,11,2.0,17.0,12.0,5.0,0.43,-0.22,16.7,12.5,4.2,0.36,0.1,Matches
Charalambos Lykogiannis,gr GRE,DF,29.0,22,904.0,41.0,26.4,10.0,10,74.0,3,12,14.0,15,1.73,16.0,11.0,5.0,0.5,-0.11,13.1,9.5,3.6,0.35,0.09,Matches
Nikola Moro,hr CRO,MF,25.0,23,840.0,37.0,24.6,9.3,10,62.0,1,13,17.0,15,1.61,13.0,12.0,1.0,0.11,-0.63,11.9,9.9,2.0,0.21,-0.1,Matches
Kacper Urbanski,pl POL,"MF,FW",18.0,22,926.0,42.0,27.1,10.3,9,72.0,2,13,21.0,16,1.91,15.0,10.0,5.0,0.49,-0.13,14.6,11.4,3.2,0.31,0.04,Matches
