D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-12,15:00,Premier League,Matchweek 1,Sat,Away,L,1,4,Brighton,1.5,4.0,30,31872,Tom Lockyer,3-5-2,David Coote,Match Report,0.0
2023-08-25,20:00,Premier League,Matchweek 3,Fri,Away,L,0,3,Chelsea,0.4,2.2,33,39893,Tom Lockyer,5-3-2,Robert Jones,Match Report,0.0
2023-08-29,19:45,EFL Cup,Second round,Tue,Home,W,3,2,Gillingham,0.0,0.0,62,9468,Tom Lockyer,3-4-3,Jeremy Simpson,Match Report,0.0
2023-09-01,20:00,Premier League,Matchweek 4,Fri,Home,L,1,2,West Ham,1.4,1.0,39,10802,Carlton Morris,5-3-2,Paul Tierney,Match Report,0.0
2023-09-16,15:00,Premier League,Matchweek 5,Sat,Away,L,0,1,Fulham,1.1,1.0,23,24467,Tom Lockyer,5-3-2,Michael Salisbury,Match Report,0.0
2023-09-23,15:00,Premier League,Matchweek 6,Sat,Home,D,1,1,Wolves,2.1,0.6,57,10893,Tom Lockyer,3-4-3,Joshua Smith,Match Report,0.0
2023-09-26,19:45,EFL Cup,Third round,Tue,Away,L,0,1,Exeter City,0.0,0.0,67,7360,Pelly Ruddock Mpanzu,3-5-2,James Bell,Match Report,0.0
2023-09-30,15:00,Premier League,Matchweek 7,Sat,Away,W,2,1,Everton,0.9,2.9,33,39289,Tom Lockyer,3-4-3,Anthony Taylor,Match Report,0.0
2023-10-03,19:30,Premier League,Matchweek 2,Tue,Home,L,1,2,Burnley,1.3,1.1,49,10918,Tom Lockyer,3-4-3,Peter Bankes,Match Report,0.0
2023-10-07,12:30,Premier League,Matchweek 8,Sat,Home,L,0,1,Tottenham,0.8,1.9,34,10290,Tom Lockyer,4-4-2,John Brooks,Match Report,0.0
2023-10-21,15:00,Premier League,Matchweek 9,Sat,Away,D,2,2,Nott'ham Forest,1.7,2.9,43,29361,Tom Lockyer,4-4-2,Samuel Barrott,Match Report,0.0
2023-10-29,14:00,Premier League,Matchweek 10,Sun,Away,L,1,3,Aston Villa,0.5,2.3,30,41785,Tom Lockyer,3-4-3,John Brooks,Match Report,0.0
2023-11-05,16:30,Premier League,Matchweek 11,Sun,Home,D,1,1,Liverpool,0.8,2.6,27,11049,Tom Lockyer,3-4-3,Andy Madley,Match Report,0.0
2023-11-11,15:00,Premier League,Matchweek 12,Sat,Away,L,0,1,Manchester Utd,0.4,2.2,36,73599,Tom Lockyer,3-4-3,Graham Scott,Match Report,0.0
2023-11-25,15:00,Premier League,Matchweek 13,Sat,Home,W,2,1,Crystal Palace,0.9,1.6,39,11029,Tom Lockyer,3-4-3,Jarred Gillett,Match Report,0.0
2023-12-02,15:00,Premier League,Matchweek 14,Sat,Away,L,1,3,Brentford,0.2,3.1,32,17075,Tom Lockyer,3-4-3,Anthony Taylor,Match Report,0.0
2023-12-05,20:15,Premier League,Matchweek 15,Tue,Home,L,3,4,Arsenal,0.5,2.2,34,11031,Pelly Ruddock Mpanzu,3-4-3,Samuel Barrott,Match Report,0.0
2023-12-10,14:00,Premier League,Matchweek 16,Sun,Home,L,1,2,Manchester City,0.3,1.6,35,11047,Tom Lockyer,3-4-3,Tim Robinson,Match Report,0.0
2023-12-23,15:00,Premier League,Matchweek 18,Sat,Home,W,1,0,Newcastle Utd,1.4,1.4,35,11042,Amari'i Bell,3-4-3,Darren England,Match Report,0.0
2023-12-26,15:00,Premier League,Matchweek 19,Tue,Away,W,3,2,Sheffield Utd,0.6,2.4,49,31041,Amari'i Bell,3-4-3,Samuel Allison,Match Report,0.0
2023-12-30,12:30,Premier League,Matchweek 20,Sat,Home,L,2,3,Chelsea,2.3,1.5,52,11041,Amari'i Bell,3-4-3,Paul Tierney,Match Report,0.0
2024-01-07,14:00,FA Cup,Third round proper,Sun,Home,D,0,0,Bolton,0.0,0.0,63,10739,Carlton Morris,3-4-1-2,Andy Madley,Match Report,0.0
2024-01-12,19:45,Premier League,Matchweek 21,Fri,Away,D,1,1,Burnley,0.9,1.1,61,20155,Amari'i Bell,3-4-3,Tony Harrington,Match Report,0.0
2024-01-16,19:45,FA Cup,Third round proper,Tue,Away,W,2,1,Bolton,0.0,0.0,53,10878,Carlton Morris,3-4-3,Thomas Bramall,Match Report,0.0
2024-01-27,15:00,FA Cup,Fourth round proper,Sat,Away,W,2,1,Everton,0.0,0.0,54,37713,Carlton Morris,3-4-1-2,Simon Hooper,Match Report,0.0
2024-01-30,19:45,Premier League,Matchweek 22,Tue,Home,W,4,0,Brighton,3.1,0.9,41,10994,Carlton Morris,3-4-3,Robert Jones,Match Report,0.0
